Previous Scores,Hours Studied,Sample Question Papers Practiced,Sleep Hours,Performance_bin,Extracurricular Activities,Previous Scores_scaled
48,1,5,9,2,0,1.3559322033898304
40,2,4,4,2,0,0.0
55,7,4,6,4,0,2.542372881355932
57,1,9,4,3,1,2.8813559322033897
93,1,7,7,7,0,8.983050847457626
86,1,9,4,5,0,7.796610169491525
45,8,0,9,4,0,0.847457627118644
41,4,7,8,2,1,0.1694915254237288
43,2,0,9,2,0,0.5084745762711864
84,1,8,8,6,1,7.4576271186440675
62,9,3,4,6,0,3.7288135593220337
93,7,6,4,9,1,8.983050847457626
82,4,2,8,7,0,7.11864406779661
84,6,7,7,8,1,7.4576271186440675
82,2,3,5,6,0,7.11864406779661
90,7,1,6,8,1,8.474576271186441
47,2,1,8,2,1,1.1864406779661016
78,8,7,4,7,0,6.440677966101695
64,8,7,6,6,0,4.067796610169491
55,1,0,4,2,1,2.542372881355932
56,2,8,5,3,0,2.711864406779661
57,6,8,8,4,0,2.8813559322033897
99,1,1,6,7,0,10.0
66,5,7,9,5,1,4.406779661016949
54,7,7,6,4,0,2.3728813559322033
99,1,3,9,8,1,10.0
56,2,3,5,3,1,2.711864406779661
82,7,4,4,7,0,7.11864406779661
44,6,9,9,3,0,0.6779661016949152
55,3,6,9,3,1,2.542372881355932
54,2,0,8,2,0,2.3728813559322033
81,4,8,7,7,0,6.9491525423728815
85,3,2,5,7,1,7.627118644067797
73,7,3,9,6,1,5.593220338983051
58,2,4,8,3,0,3.0508474576271185
47,7,4,4,4,0,1.1864406779661016
86,8,0,6,8,1,7.796610169491525
49,6,1,5,3,1,1.5254237288135593
44,6,4,8,3,0,0.6779661016949152
91,1,1,8,7,0,8.64406779661017
87,4,0,8,7,0,7.966101694915254
92,1,9,6,7,1,8.813559322033898
65,4,2,5,4,0,4.237288135593221
61,2,0,9,3,0,3.559322033898305
83,5,9,8,7,1,7.288135593220339
62,9,7,6,6,0,3.7288135593220337
52,3,7,4,3,1,2.0338983050847457
48,8,7,7,4,0,1.3559322033898304
88,3,6,5,7,1,8.135593220338983
59,6,6,6,5,1,3.2203389830508473
67,4,1,7,5,1,4.576271186440678
83,8,8,7,8,0,7.288135593220339
96,6,6,6,9,0,9.491525423728813
76,8,4,9,7,0,6.101694915254237
63,1,3,9,4,0,3.8983050847457625
83,6,7,6,7,1,7.288135593220339
72,1,4,6,5,0,5.423728813559322
59,1,5,8,3,0,3.2203389830508473
99,8,3,4,9,1,10.0
87,7,1,9,8,1,7.966101694915254
69,3,6,8,5,1,4.915254237288136
83,6,1,7,8,1,7.288135593220339
48,9,6,7,4,0,1.3559322033898304
84,7,6,7,7,1,7.4576271186440675
88,3,0,6,7,0,8.135593220338983
56,6,9,5,4,0,2.711864406779661
75,4,9,8,6,1,5.932203389830509
53,3,2,5,3,1,2.2033898305084745
58,9,2,4,5,1,3.0508474576271185
46,2,5,4,2,1,1.0169491525423728
42,2,8,7,2,0,0.3389830508474576
72,7,4,9,7,1,5.423728813559322
83,1,5,4,6,0,7.288135593220339
71,6,5,5,6,1,5.254237288135593
86,7,7,5,8,0,7.796610169491525
50,9,9,9,5,0,1.694915254237288
81,8,2,6,7,0,6.9491525423728815
41,6,8,7,3,1,0.1694915254237288
65,3,6,6,4,1,4.237288135593221
43,8,5,8,4,1,0.5084745762711864
56,7,0,4,4,0,2.711864406779661
56,3,3,9,4,0,2.711864406779661
67,9,4,9,6,1,4.576271186440678
69,2,1,9,4,1,4.915254237288136
79,3,0,6,6,0,6.610169491525424
62,2,1,6,3,0,3.7288135593220337
85,1,7,8,6,1,7.627118644067797
63,4,9,5,5,1,3.8983050847457625
68,5,5,5,5,1,4.745762711864407
43,6,9,8,3,0,0.5084745762711864
77,5,1,9,6,0,6.271186440677966
68,1,8,5,4,1,4.745762711864407
58,3,7,8,3,1,3.0508474576271185
66,1,3,5,4,1,4.406779661016949
68,5,9,8,6,1,4.745762711864407
95,5,6,5,8,1,9.322033898305085
75,6,2,9,7,0,5.932203389830509
74,8,5,6,7,1,5.762711864406779
91,1,2,6,6,0,8.64406779661017
45,4,9,9,3,0,0.847457627118644
98,1,2,5,7,0,9.830508474576272
62,9,8,9,6,0,3.7288135593220337
78,7,5,8,7,0,6.440677966101695
85,7,7,6,8,0,7.627118644067797
83,5,3,4,7,0,7.288135593220339
87,7,3,5,8,0,7.966101694915254
91,2,7,4,7,1,8.64406779661017
47,4,6,4,2,1,1.1864406779661016
94,7,4,7,9,1,9.152542372881356
41,3,1,4,1,1,0.1694915254237288
52,2,5,4,2,1,2.0338983050847457
79,2,0,9,6,0,6.610169491525424
96,1,6,7,7,0,9.491525423728813
60,5,8,7,4,0,3.389830508474576
70,6,4,7,6,0,5.084745762711864
91,6,4,8,8,0,8.64406779661017
87,9,6,7,9,1,7.966101694915254
75,4,4,9,6,1,5.932203389830509
87,1,9,8,6,0,7.966101694915254
91,6,3,5,8,1,8.64406779661017
77,5,0,8,6,1,6.271186440677966
66,6,5,5,5,1,4.406779661016949
75,3,8,7,6,1,5.932203389830509
87,2,3,7,6,1,7.966101694915254
62,6,9,5,5,0,3.7288135593220337
94,1,3,6,7,1,9.152542372881356
60,7,4,9,5,1,3.389830508474576
52,7,5,8,4,0,2.0338983050847457
76,7,2,9,7,0,6.101694915254237
86,1,8,9,6,0,7.796610169491525
65,4,0,4,4,0,4.237288135593221
79,7,5,7,7,0,6.610169491525424
46,9,5,8,4,0,1.0169491525423728
85,5,7,9,7,0,7.627118644067797
78,2,4,8,6,0,6.440677966101695
61,7,8,9,5,1,3.559322033898305
78,1,8,7,5,0,6.440677966101695
62,7,1,9,5,0,3.7288135593220337
97,6,4,5,9,1,9.661016949152541
69,7,6,7,6,0,4.915254237288136
57,3,1,8,4,0,2.8813559322033897
81,3,6,6,6,0,6.9491525423728815
57,7,8,9,5,0,2.8813559322033897
85,2,7,5,6,1,7.627118644067797
49,1,9,7,2,1,1.5254237288135593
78,9,8,4,7,0,6.440677966101695
69,9,3,7,7,1,4.915254237288136
65,7,7,8,6,1,4.237288135593221
46,7,8,8,4,1,1.0169491525423728
46,3,9,4,2,1,1.0169491525423728
44,2,1,5,1,1,0.6779661016949152
40,7,9,8,3,1,0.0
85,9,2,5,8,0,7.627118644067797
57,1,0,5,3,0,2.8813559322033897
52,4,0,7,3,1,2.0338983050847457
64,6,9,5,5,1,4.067796610169491
79,7,5,9,7,1,6.610169491525424
47,7,0,8,4,0,1.1864406779661016
49,2,4,8,2,0,1.5254237288135593
71,4,5,6,6,0,5.254237288135593
56,5,8,5,4,0,2.711864406779661
77,1,5,6,5,0,6.271186440677966
54,1,3,7,2,0,2.3728813559322033
54,3,0,6,2,1,2.3728813559322033
96,3,5,5,8,0,9.491525423728813
87,8,6,8,8,0,7.966101694915254
79,9,4,7,8,0,6.610169491525424
90,1,5,5,6,1,8.474576271186441
59,2,9,7,4,0,3.2203389830508473
54,2,7,4,3,1,2.3728813559322033
74,4,0,5,6,1,5.762711864406779
45,2,7,4,2,0,0.847457627118644
69,7,1,6,6,0,4.915254237288136
96,9,1,5,10,0,9.491525423728813
47,7,7,4,4,1,1.1864406779661016
70,6,1,9,6,0,5.084745762711864
87,1,7,8,6,1,7.966101694915254
86,9,4,6,9,1,7.796610169491525
71,5,8,5,5,0,5.254237288135593
84,5,8,5,7,0,7.4576271186440675
97,6,7,8,10,0,9.661016949152541
91,9,8,8,10,1,8.64406779661017
54,8,6,4,5,0,2.3728813559322033
57,8,7,4,5,1,2.8813559322033897
52,8,5,4,4,0,2.0338983050847457
63,1,8,7,3,1,3.8983050847457625
79,1,1,6,5,0,6.610169491525424
53,8,2,5,4,0,2.2033898305084745
67,5,1,6,5,1,4.576271186440678
50,9,5,8,5,1,1.694915254237288
45,2,2,9,2,0,0.847457627118644
95,9,0,6,10,1,9.322033898305085
64,8,3,6,5,1,4.067796610169491
40,9,4,4,3,1,0.0
64,4,3,8,5,1,4.067796610169491
41,1,5,6,1,0,0.1694915254237288
71,1,2,5,4,1,5.254237288135593
52,5,9,4,3,0,2.0338983050847457
72,2,5,6,5,0,5.423728813559322
71,8,9,8,7,0,5.254237288135593
95,5,0,9,8,1,9.322033898305085
63,5,5,5,4,0,3.8983050847457625
66,2,7,9,4,0,4.406779661016949
43,7,9,8,3,0,0.5084745762711864
63,8,7,8,6,0,3.8983050847457625
62,1,0,8,3,0,3.7288135593220337
68,2,6,9,4,1,4.745762711864407
73,4,9,7,5,0,5.593220338983051
60,5,9,5,4,1,3.389830508474576
69,2,3,8,5,0,4.915254237288136
65,1,5,7,4,0,4.237288135593221
59,9,5,4,5,1,3.2203389830508473
55,1,4,7,3,1,2.542372881355932
42,4,9,4,2,0,0.3389830508474576
88,2,8,9,7,0,8.135593220338983
76,4,9,7,6,0,6.101694915254237
97,8,7,9,10,0,9.661016949152541
79,8,5,8,8,0,6.610169491525424
83,9,3,7,8,1,7.288135593220339
64,5,3,7,5,0,4.067796610169491
62,7,8,8,5,0,3.7288135593220337
83,3,3,4,6,1,7.288135593220339
98,4,6,8,9,1,9.830508474576272
40,9,5,5,3,0,0.0
72,1,1,7,5,1,5.423728813559322
54,2,4,5,3,1,2.3728813559322033
56,5,2,8,4,1,2.711864406779661
73,3,8,9,5,0,5.593220338983051
56,2,9,8,3,0,2.711864406779661
91,1,0,6,6,0,8.64406779661017
97,3,9,5,8,1,9.661016949152541
80,1,3,6,5,0,6.779661016949152
83,1,3,5,6,0,7.288135593220339
43,1,8,9,2,1,0.5084745762711864
52,8,0,6,4,0,2.0338983050847457
43,3,1,6,1,1,0.5084745762711864
46,1,0,5,1,1,1.0169491525423728
85,7,0,8,7,1,7.627118644067797
98,3,0,4,7,1,9.830508474576272
48,8,2,8,4,0,1.3559322033898304
62,4,3,4,4,0,3.7288135593220337
72,4,9,5,5,0,5.423728813559322
72,5,1,7,6,1,5.423728813559322
59,6,0,8,4,0,3.2203389830508473
43,7,4,6,3,0,0.5084745762711864
40,4,5,8,2,1,0.0
93,8,1,5,9,1,8.983050847457626
81,6,2,7,7,0,6.9491525423728815
73,1,9,7,5,1,5.593220338983051
60,9,1,8,6,1,3.389830508474576
63,6,3,9,5,1,3.8983050847457625
54,8,4,8,4,0,2.3728813559322033
74,7,7,5,7,1,5.762711864406779
64,6,5,4,5,1,4.067796610169491
94,4,8,9,8,1,9.152542372881356
48,7,2,4,3,0,1.3559322033898304
56,9,9,6,5,0,2.711864406779661
60,7,8,5,5,0,3.389830508474576
99,1,3,9,8,1,10.0
52,9,7,7,4,1,2.0338983050847457
42,4,9,9,2,1,0.3389830508474576
43,3,6,6,2,1,0.5084745762711864
43,4,6,7,2,0,0.5084745762711864
82,4,8,9,7,0,7.11864406779661
67,2,9,7,4,1,4.576271186440678
46,1,1,8,1,0,1.0169491525423728
65,1,4,7,3,0,4.237288135593221
50,8,2,9,4,0,1.694915254237288
63,2,6,7,4,1,3.8983050847457625
82,5,2,5,7,0,7.11864406779661
49,4,4,8,3,0,1.5254237288135593
76,8,4,8,8,0,6.101694915254237
52,2,1,6,3,0,2.0338983050847457
83,9,0,8,8,0,7.288135593220339
81,7,5,4,7,1,6.9491525423728815
78,7,0,5,7,0,6.440677966101695
58,1,8,6,3,0,3.0508474576271185
90,2,9,4,7,1,8.474576271186441
58,4,4,7,4,0,3.0508474576271185
51,4,0,4,3,1,1.8644067796610169
91,3,7,6,7,1,8.64406779661017
61,7,0,8,5,1,3.559322033898305
86,8,3,5,8,1,7.796610169491525
76,2,6,6,5,0,6.101694915254237
95,4,3,4,8,0,9.322033898305085
69,3,4,4,4,1,4.915254237288136
85,2,6,6,6,0,7.627118644067797
51,6,3,9,4,1,1.8644067796610169
68,4,4,9,5,0,4.745762711864407
60,6,6,6,5,0,3.389830508474576
50,2,0,9,3,1,1.694915254237288
99,4,2,6,8,0,10.0
76,6,0,8,6,1,6.101694915254237
87,5,2,6,7,0,7.966101694915254
97,3,1,7,8,0,9.661016949152541
57,8,4,5,5,0,2.8813559322033897
83,7,9,5,8,1,7.288135593220339
98,3,4,7,8,1,9.830508474576272
66,6,9,4,6,1,4.406779661016949
76,4,8,4,6,0,6.101694915254237
87,5,7,4,7,1,7.966101694915254
51,5,2,4,3,1,1.8644067796610169
62,7,0,8,6,1,3.7288135593220337
73,5,4,7,6,0,5.593220338983051
77,3,2,5,5,0,6.271186440677966
62,5,4,7,5,0,3.7288135593220337
92,7,8,5,9,0,8.813559322033898
64,5,0,4,5,1,4.067796610169491
43,5,0,8,2,0,0.5084745762711864
69,9,8,6,7,1,4.915254237288136
69,3,2,6,5,0,4.915254237288136
52,6,9,9,4,1,2.0338983050847457
81,1,4,4,5,1,6.9491525423728815
88,5,8,4,7,0,8.135593220338983
53,8,4,7,4,1,2.2033898305084745
95,5,2,8,8,1,9.322033898305085
86,9,8,8,8,1,7.796610169491525
47,6,6,7,3,1,1.1864406779661016
94,8,6,8,10,0,9.152542372881356
63,8,7,8,6,0,3.8983050847457625
57,3,4,6,3,1,2.8813559322033897
74,7,1,8,7,0,5.762711864406779
64,7,8,4,5,1,4.067796610169491
56,6,2,6,4,1,2.711864406779661
71,7,1,4,6,0,5.254237288135593
95,2,9,4,8,1,9.322033898305085
63,9,9,7,6,0,3.8983050847457625
46,1,4,9,2,1,1.0169491525423728
52,1,7,8,2,0,2.0338983050847457
66,3,2,8,4,0,4.406779661016949
87,3,5,8,7,1,7.966101694915254
44,1,8,8,2,0,0.6779661016949152
75,7,1,6,7,1,5.932203389830509
65,4,7,5,4,0,4.237288135593221
81,2,9,4,6,1,6.9491525423728815
84,5,6,9,8,0,7.4576271186440675
70,6,2,9,6,0,5.084745762711864
49,9,0,5,4,0,1.5254237288135593
85,4,5,5,7,1,7.627118644067797
65,2,1,5,4,0,4.237288135593221
61,5,2,6,4,1,3.559322033898305
51,3,4,5,3,0,1.8644067796610169
71,2,7,6,5,0,5.254237288135593
66,1,1,7,4,1,4.406779661016949
72,2,5,7,5,0,5.423728813559322
92,6,0,9,8,1,8.813559322033898
91,8,6,7,9,1,8.64406779661017
59,3,3,6,4,1,3.2203389830508473
78,9,0,6,7,1,6.440677966101695
80,9,8,4,8,1,6.779661016949152
79,2,8,5,5,0,6.610169491525424
98,8,2,8,10,1,9.830508474576272
52,5,5,8,4,0,2.0338983050847457
53,4,6,5,4,1,2.2033898305084745
83,5,3,8,7,1,7.288135593220339
79,4,5,8,7,0,6.610169491525424
92,8,8,8,9,0,8.813559322033898
61,4,9,9,5,1,3.559322033898305
57,6,5,6,4,1,2.8813559322033897
87,2,6,6,6,0,7.966101694915254
68,5,5,6,5,0,4.745762711864407
82,6,6,5,7,1,7.11864406779661
55,5,0,7,4,1,2.542372881355932
85,2,5,9,6,1,7.627118644067797
74,7,8,9,7,0,5.762711864406779
92,4,2,8,8,1,8.813559322033898
73,8,5,4,6,0,5.593220338983051
42,7,3,6,2,0,0.3389830508474576
43,7,6,9,3,1,0.5084745762711864
93,9,6,9,10,1,8.983050847457626
44,1,8,4,1,0,0.6779661016949152
49,6,3,8,3,1,1.5254237288135593
91,6,7,9,8,1,8.64406779661017
68,6,7,9,6,0,4.745762711864407
71,6,7,7,6,1,5.254237288135593
70,7,7,4,6,0,5.084745762711864
41,6,5,8,2,0,0.1694915254237288
51,1,7,8,2,1,1.8644067796610169
66,3,5,6,5,0,4.406779661016949
44,2,9,7,1,0,0.6779661016949152
76,6,1,8,7,1,6.101694915254237
66,8,2,7,6,0,4.406779661016949
62,3,5,6,4,1,3.7288135593220337
72,8,6,4,6,0,5.423728813559322
43,8,3,9,4,0,0.5084745762711864
98,5,0,9,9,0,9.830508474576272
60,8,3,5,5,0,3.389830508474576
63,6,5,5,5,0,3.8983050847457625
83,5,7,5,7,0,7.288135593220339
70,9,3,9,7,0,5.084745762711864
83,7,9,7,8,1,7.288135593220339
87,8,0,5,8,0,7.966101694915254
63,1,4,4,3,1,3.8983050847457625
88,2,6,8,7,0,8.135593220338983
92,8,5,7,9,0,8.813559322033898
49,9,2,9,4,1,1.5254237288135593
88,4,6,4,7,1,8.135593220338983
88,9,3,9,9,1,8.135593220338983
89,4,4,7,8,0,8.305084745762711
41,9,6,7,4,1,0.1694915254237288
70,7,1,7,6,0,5.084745762711864
64,2,3,6,4,0,4.067796610169491
43,9,3,8,4,1,0.5084745762711864
90,4,5,5,7,0,8.474576271186441
50,8,6,6,5,1,1.694915254237288
56,7,3,8,5,1,2.711864406779661
83,7,9,9,8,1,7.288135593220339
41,8,0,5,3,1,0.1694915254237288
45,1,0,6,1,0,0.847457627118644
44,2,0,4,2,1,0.6779661016949152
59,2,2,6,3,1,3.2203389830508473
68,1,8,7,4,0,4.745762711864407
60,5,2,9,4,0,3.389830508474576
48,2,2,6,2,1,1.3559322033898304
67,4,8,7,5,0,4.576271186440678
94,3,4,8,8,0,9.152542372881356
47,3,7,8,2,0,1.1864406779661016
70,2,9,7,5,0,5.084745762711864
59,6,8,4,4,1,3.2203389830508473
66,2,5,4,4,0,4.406779661016949
47,8,6,8,4,1,1.1864406779661016
93,8,6,9,9,1,8.983050847457626
60,5,6,6,4,1,3.389830508474576
67,7,3,8,5,0,4.576271186440678
62,4,1,8,4,0,3.7288135593220337
45,1,1,7,2,1,0.847457627118644
42,2,6,4,1,0,0.3389830508474576
44,4,9,9,2,1,0.6779661016949152
48,1,6,7,2,1,1.3559322033898304
46,8,9,8,4,0,1.0169491525423728
99,9,6,5,10,0,10.0
78,3,2,8,6,1,6.440677966101695
44,2,4,7,1,1,0.6779661016949152
50,5,5,5,3,0,1.694915254237288
54,3,7,5,3,1,2.3728813559322033
73,7,7,8,7,1,5.593220338983051
52,6,9,9,4,1,2.0338983050847457
93,1,2,4,7,0,8.983050847457626
87,8,3,5,9,0,7.966101694915254
46,2,5,6,2,0,1.0169491525423728
79,5,3,7,7,1,6.610169491525424
45,9,9,7,4,0,0.847457627118644
95,8,3,7,10,1,9.322033898305085
78,2,4,8,5,1,6.440677966101695
89,9,9,7,9,1,8.305084745762711
69,5,6,7,6,0,4.915254237288136
61,6,1,6,5,1,3.559322033898305
64,3,1,4,4,0,4.067796610169491
67,3,9,9,5,1,4.576271186440678
93,8,8,8,9,0,8.983050847457626
59,2,3,8,3,0,3.2203389830508473
78,2,4,7,5,0,6.440677966101695
42,5,2,6,2,0,0.3389830508474576
44,6,1,5,3,0,0.6779661016949152
40,2,9,7,1,0,0.0
54,5,7,7,4,0,2.3728813559322033
65,7,3,8,6,0,4.237288135593221
42,8,0,8,3,1,0.3389830508474576
79,7,5,7,7,1,6.610169491525424
96,8,5,8,10,1,9.491525423728813
80,9,1,6,8,1,6.779661016949152
86,5,1,5,7,1,7.796610169491525
81,5,7,5,7,0,6.9491525423728815
73,4,6,5,6,0,5.593220338983051
91,9,1,7,9,0,8.64406779661017
44,5,9,9,3,0,0.6779661016949152
70,2,0,7,5,0,5.084745762711864
90,8,7,7,9,1,8.474576271186441
52,7,9,6,5,1,2.0338983050847457
82,8,1,5,8,0,7.11864406779661
40,3,4,8,2,1,0.0
61,4,5,8,4,1,3.559322033898305
54,5,9,4,3,0,2.3728813559322033
65,6,0,4,5,0,4.237288135593221
57,1,1,9,3,1,2.8813559322033897
87,4,9,8,7,1,7.966101694915254
48,5,3,5,3,0,1.3559322033898304
40,7,1,7,3,1,0.0
82,5,5,8,7,0,7.11864406779661
48,1,3,9,2,1,1.3559322033898304
62,7,2,9,5,1,3.7288135593220337
82,8,5,8,8,0,7.11864406779661
84,7,8,4,8,1,7.4576271186440675
97,4,7,5,8,0,9.661016949152541
41,8,1,8,3,1,0.1694915254237288
53,5,2,7,3,1,2.2033898305084745
77,9,1,7,8,0,6.271186440677966
79,5,9,6,7,1,6.610169491525424
57,1,6,7,3,0,2.8813559322033897
55,9,8,8,5,0,2.542372881355932
68,6,2,7,6,0,4.745762711864407
83,4,5,4,7,0,7.288135593220339
50,6,3,5,3,0,1.694915254237288
45,8,9,9,4,1,0.847457627118644
42,3,9,8,2,0,0.3389830508474576
53,5,0,7,3,0,2.2033898305084745
99,2,8,9,8,1,10.0
41,2,6,7,1,0,0.1694915254237288
71,7,6,8,7,0,5.254237288135593
70,6,0,6,6,0,5.084745762711864
50,4,8,5,3,1,1.694915254237288
61,5,7,8,5,1,3.559322033898305
42,1,9,9,1,1,0.3389830508474576
89,7,4,7,8,1,8.305084745762711
70,8,3,6,7,1,5.084745762711864
72,9,0,8,7,1,5.423728813559322
63,8,8,5,6,0,3.8983050847457625
40,5,7,6,2,1,0.0
83,3,1,9,6,1,7.288135593220339
54,9,3,7,5,1,2.3728813559322033
76,6,3,4,7,1,6.101694915254237
66,5,6,5,5,0,4.406779661016949
77,3,2,6,5,0,6.271186440677966
87,6,7,8,8,1,7.966101694915254
66,3,6,8,4,0,4.406779661016949
83,6,9,6,8,1,7.288135593220339
51,4,3,8,3,0,1.8644067796610169
42,2,8,6,1,1,0.3389830508474576
69,8,5,5,6,1,4.915254237288136
71,4,2,8,5,1,5.254237288135593
62,9,6,5,6,1,3.7288135593220337
41,7,5,7,3,0,0.1694915254237288
46,2,7,7,2,1,1.0169491525423728
73,4,4,7,6,0,5.593220338983051
71,5,5,7,5,0,5.254237288135593
92,3,0,8,8,0,8.813559322033898
78,9,7,6,8,1,6.440677966101695
71,5,0,8,6,0,5.254237288135593
82,2,2,9,6,0,7.11864406779661
82,3,1,8,6,0,7.11864406779661
53,9,5,5,5,1,2.2033898305084745
42,7,7,6,3,0,0.3389830508474576
85,2,7,4,6,1,7.627118644067797
71,9,6,4,6,0,5.254237288135593
82,4,6,6,7,0,7.11864406779661
75,9,7,4,7,1,5.932203389830509
56,2,4,6,4,1,2.711864406779661
87,4,2,5,7,0,7.966101694915254
42,5,1,5,2,1,0.3389830508474576
96,2,2,8,7,0,9.491525423728813
49,1,2,4,2,0,1.5254237288135593
92,7,6,6,9,1,8.813559322033898
86,1,0,5,6,1,7.796610169491525
79,8,6,8,7,1,6.610169491525424
57,3,5,4,3,0,2.8813559322033897
42,6,9,4,3,0,0.3389830508474576
78,7,1,4,6,0,6.440677966101695
49,1,9,5,2,1,1.5254237288135593
91,6,0,5,8,1,8.64406779661017
48,7,8,4,4,1,1.3559322033898304
85,6,1,5,7,0,7.627118644067797
94,4,3,4,8,1,9.152542372881356
85,1,8,7,6,1,7.627118644067797
50,9,8,5,4,0,1.694915254237288
99,4,0,6,9,1,10.0
72,7,1,5,6,1,5.423728813559322
75,7,1,4,7,0,5.932203389830509
65,2,1,6,4,0,4.237288135593221
66,1,7,8,4,0,4.406779661016949
77,8,7,6,7,0,6.271186440677966
61,8,9,6,5,0,3.559322033898305
65,7,7,5,5,0,4.237288135593221
61,8,3,9,5,1,3.559322033898305
44,3,7,6,2,1,0.6779661016949152
74,2,6,6,5,0,5.762711864406779
41,7,7,4,3,0,0.1694915254237288
74,8,0,5,7,1,5.762711864406779
48,1,2,4,1,0,1.3559322033898304
90,9,9,5,9,0,8.474576271186441
90,4,5,8,7,1,8.474576271186441
88,4,0,9,8,1,8.135593220338983
57,3,3,6,3,0,2.8813559322033897
82,6,8,5,7,0,7.11864406779661
51,1,6,6,2,1,1.8644067796610169
42,6,0,6,3,0,0.3389830508474576
57,2,5,7,3,1,2.8813559322033897
95,9,5,4,10,1,9.322033898305085
77,2,1,9,5,0,6.271186440677966
46,7,5,5,3,1,1.0169491525423728
72,1,9,8,5,1,5.423728813559322
45,7,1,9,4,1,0.847457627118644
57,5,7,7,4,0,2.8813559322033897
84,8,6,4,8,0,7.4576271186440675
61,4,5,8,4,0,3.559322033898305
90,7,9,8,9,1,8.474576271186441
78,6,5,6,7,1,6.440677966101695
90,5,8,4,8,0,8.474576271186441
48,4,8,7,3,1,1.3559322033898304
74,7,9,5,7,1,5.762711864406779
62,5,9,5,5,0,3.7288135593220337
51,5,1,7,4,1,1.8644067796610169
91,1,2,6,7,1,8.64406779661017
63,2,9,6,4,1,3.8983050847457625
89,5,6,8,8,1,8.305084745762711
79,3,9,4,6,1,6.610169491525424
48,2,8,8,2,1,1.3559322033898304
52,4,5,5,3,0,2.0338983050847457
79,4,0,7,6,0,6.610169491525424
93,4,6,4,8,1,8.983050847457626
81,4,0,7,6,0,6.9491525423728815
56,3,4,4,3,0,2.711864406779661
46,7,8,9,4,0,1.0169491525423728
56,9,9,5,5,1,2.711864406779661
94,5,9,5,8,0,9.152542372881356
89,4,8,9,7,1,8.305084745762711
63,2,0,4,3,0,3.8983050847457625
41,2,5,6,1,0,0.1694915254237288
74,5,2,4,6,1,5.762711864406779
67,7,8,5,6,0,4.576271186440678
58,9,2,7,6,1,3.0508474576271185
72,7,1,8,6,0,5.423728813559322
60,5,7,7,4,0,3.389830508474576
92,6,2,5,8,0,8.813559322033898
49,3,4,7,3,0,1.5254237288135593
92,5,5,6,8,1,8.813559322033898
85,8,9,6,8,1,7.627118644067797
84,1,9,4,6,0,7.4576271186440675
48,1,0,7,2,1,1.3559322033898304
77,7,6,7,7,0,6.271186440677966
45,5,6,5,3,1,0.847457627118644
90,5,4,4,7,1,8.474576271186441
92,1,8,4,7,1,8.813559322033898
81,9,1,7,8,0,6.9491525423728815
94,1,4,8,7,1,9.152542372881356
74,5,1,7,6,1,5.762711864406779
57,9,1,7,5,0,2.8813559322033897
92,4,8,7,8,0,8.813559322033898
58,8,6,6,5,0,3.0508474576271185
44,6,3,9,3,1,0.6779661016949152
64,3,7,4,4,1,4.067796610169491
50,4,3,9,3,1,1.694915254237288
49,2,0,6,2,1,1.5254237288135593
56,1,9,8,3,1,2.711864406779661
75,8,2,5,7,1,5.932203389830509
65,1,9,8,4,0,4.237288135593221
70,1,0,4,4,1,5.084745762711864
71,4,1,5,6,1,5.254237288135593
60,6,1,9,5,1,3.389830508474576
57,9,6,8,6,0,2.8813559322033897
99,1,3,4,7,1,10.0
57,7,9,8,5,0,2.8813559322033897
40,5,8,5,2,1,0.0
47,7,8,8,4,0,1.1864406779661016
41,4,5,6,2,0,0.1694915254237288
90,4,9,8,7,1,8.474576271186441
54,6,7,9,4,0,2.3728813559322033
99,6,6,8,10,1,10.0
73,9,7,8,7,0,5.593220338983051
75,5,8,6,6,1,5.932203389830509
40,8,7,7,3,0,0.0
90,5,5,5,8,0,8.474576271186441
60,2,7,9,4,1,3.389830508474576
81,6,7,4,7,0,6.9491525423728815
40,9,1,5,4,1,0.0
71,3,1,5,5,0,5.254237288135593
59,1,0,7,3,0,3.2203389830508473
93,1,9,5,7,1,8.983050847457626
86,3,1,5,6,1,7.796610169491525
75,5,6,6,6,1,5.932203389830509
78,3,2,6,5,0,6.440677966101695
69,9,3,6,7,1,4.915254237288136
46,8,3,6,4,1,1.0169491525423728
61,3,3,6,4,0,3.559322033898305
96,9,1,9,10,1,9.491525423728813
89,6,5,4,8,1,8.305084745762711
84,7,0,7,8,0,7.4576271186440675
49,4,4,8,3,0,1.5254237288135593
95,4,1,9,8,0,9.322033898305085
47,2,8,6,2,0,1.1864406779661016
66,5,1,7,5,0,4.406779661016949
49,8,5,8,4,1,1.5254237288135593
53,7,3,5,4,0,2.2033898305084745
85,7,5,9,8,0,7.627118644067797
98,6,1,5,9,0,9.830508474576272
91,3,1,7,8,1,8.64406779661017
93,5,6,4,8,1,8.983050847457626
50,1,2,4,2,1,1.694915254237288
45,7,2,7,3,1,0.847457627118644
60,9,6,4,5,0,3.389830508474576
72,1,7,4,5,0,5.423728813559322
58,2,6,5,3,0,3.0508474576271185
78,3,2,4,5,1,6.440677966101695
63,3,2,4,4,0,3.8983050847457625
57,8,6,7,5,1,2.8813559322033897
74,7,2,4,7,1,5.762711864406779
91,6,1,9,8,1,8.64406779661017
82,4,6,6,6,0,7.11864406779661
76,9,2,6,7,0,6.101694915254237
58,1,4,7,3,0,3.0508474576271185
